date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:15	12240/12240	---M--	200	added ('OK')	font/woff2	etag:%221da634335f433d0%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.woff2	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:16	14712/14712	---M--	200	added ('OK')	application/font-woff	etag:%221da634335f42578%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.woff	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:17	30928/30928	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da634335f464d0%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.ttf	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:18	107567/107567	---M--	200	added ('OK')	image/svg+xml	etag:%221da634335f5b82f%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-regular-400.svg	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:19	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f58214%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.eot	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:20	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221da634335f58214%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.eot?	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900d41d.eot	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:21	40148/40148	---M--	200	added ('OK')	font/woff2	etag:%221da634335f480d4%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.woff2	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.woff2	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:22	50524/50524	---M--	200	added ('OK')	application/font-woff	etag:%221da634335f4d95c%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.woff	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.woff	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:23	105784/105784	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da634335f58138%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.ttf	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.ttf	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:25	392355/392355	---M--	200	added ('OK')	image/svg+xml	etag:%221da634335f1e0a3%22	https://apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.svg	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/font-awesome-5/webfonts/fa-solid-900.svg	(from https://apps.knust.edu.gh/staff/vendor/font-awesome-5/css/fontawesome-all.min.css)
16:55:25	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%221da634335f489f0%22	https://apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://apps.knust.edu.gh/staff/vendor/mdi-font/css/material-design-iconic-font.min.css)
16:55:26	50312/50312	---M--	200	added ('OK')	application/font-woff	etag:%221da634335f4d888%22	https://apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://apps.knust.edu.gh/staff/vendor/mdi-font/css/material-design-iconic-font.min.css)
16:55:27	99212/99212	---M--	200	added ('OK')	application/x-font-ttf	etag:%221da634335f59f8c%22	https://apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	/home/arthur/cloned_staff/apps.knust.edu.gh/staff/vendor/mdi-font/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://apps.knust.edu.gh/staff/vendor/mdi-font/css/material-design-iconic-font.min.css)
